20235.0	-8069620.956659269	756926.6357499129	4735388.999543025	-590.7719152647111	-1952.2387211295757	-631.1050280414611
20535.0	-8227931.149362713	169946.00115974626	4535181.390882889	-464.2841782061925	-1959.443695725437	-703.058003667235
20835.0	-8348014.310302285	-417828.2270392049	4313902.180352405	-336.02493663021386	-1957.5364981237396	-771.5318031707269
21135.0	-8429428.899285711	-1003670.8775552395	4072639.640298079	-206.5935124651439	-1946.5804307129881	-836.2329716515109
21435.0	-8471912.96203094	-1584881.7940506926	3812567.031704465	-76.58738306382692	-1926.6787341842862	-896.8885024547773
21735.0	-8475383.187716808	-2158797.609615407	3534936.360049058	53.40038903943824	-1897.9731879081648	-953.2465460471535
22035.0	-8439933.216908023	-2722803.084839643	3241071.938137771	182.78358278790986	-1860.6426036555624	-1005.0769892845256
22335.0	-8365831.243349986	-3274341.9805131387	2932363.7935576895	310.98509927398663	-1814.9012325860601	-1052.1719134785203
22635.0	-8253516.953502975	-3810927.4417342776	2610260.9557813676	437.4390962930483	-1760.9971039311195	-1094.3459401674452
22935.0	-8103597.847414837	-4330151.8754966	2276264.6552373692	561.5929786693192	-1699.2103121435823	-1131.4364737815538
23235.0	-7916844.983694089	-4829696.308587779	1931921.4638872535	682.9092480004638	-1629.8512675120537	-1163.303850478144
23535.0	-7694188.190021321	-5307339.216860036	1578816.4040764435	800.8672169571452	-1553.2589233916815	-1189.83140232725
23835.0	-7436710.778905802	-5760964.820594389	1218566.0497068611	914.9645944965852	-1469.7989913193212	-1210.925445772484
24135.0	-7145643.806335877	-6188570.843778282	852811.6411582716	1024.7189493102096	-1379.8621533952469	-1226.5152028931745
24435.0	-6822359.908663416	-6588275.737651111	483212.2329028298	1129.6690595330438	-1283.8622794556682	-1236.5526634723567
24735.0	-6468366.750578543	-6958325.370857164	111437.89044749863	1229.3761572075982	-1182.2346547566597	-1241.0123952490437
25035.0	-6085300.114442214	-7297099.190000567	-260837.0488695556	1323.4250762303504	-1075.4342221633265	-1239.8913090203514
25335.0	-5674916.658617596	-7603115.855347668	-631940.6385862873	1411.4253125287412	-963.9338412074546	-1233.2083844763358
25635.0	-5239086.369839131	-7875038.356900671	-1000209.8983260334	1493.0120050357093	-848.2225648587889	-1221.0043618138066
25935.0	-4779784.732138549	-8111678.616107647	-1363997.2918902687	1567.846845662524	-728.8039334631727	-1203.3414032997152
26235.0	-4299084.632463265	-8312001.578118459	-1721677.0997329284	1635.618925934433	-606.1942840465395	-1180.302728053997
26535.0	-3799148.020923168	-8475128.798785862	-2071651.6781585761	1696.0455272628901	-480.92107207683017	-1151.992222408964
26835.0	-3282217.341630884	-8600341.529592082	-2412357.598156787	1748.8728609981451	-353.5212018244244	-1118.5340272898532
27135.0	-2750606.7483976632	-8687083.302400768	-2742271.6570829577	1793.8767634520727	-224.53936067240846	-1080.0721031604867
27435.0	-2206693.118146916	-8734962.014442146	-3059916.756426599	1830.8633500184312	-94.5263521066893	-1036.7697722002767
27735.0	-1652906.8738405912	-8743751.512286574	-3363867.6386804106	1859.6696313614482	35.96257833265991	-988.8092365345874
28035.0	-1091722.6280057272	-8713392.671800874	-3652756.475848744	1880.1640934089805	166.3694301294238	-936.3910705398641
28335.0	-525649.6576209193	-8643993.969266165	-3925278.3014269886	1892.247241588808	296.1351539814187	-879.7336844979039
28635.0	42777.77880834928	-8535831.537020218	-4180196.276761395	1895.8521084014671	424.7013830954516	-819.0727561897157
28935.0	611010.2706786636	-8389348.695225867	-4416346.781582426	1890.9447220463205	551.5121953053203	-754.6606264082075
29235.0	1176493.2190214626	-8205154.949716109	-4632644.3172169095	1877.5245324256732	676.0159112712122	-686.7656538398398
29535.0	1736676.9210278771	-7984024.444381046	-4828086.209551311	1855.62478946175	797.6669333727343	-615.671524328017
29835.0	2289026.760128049	-7726893.855298524	-5001757.097269234	1825.3128672912699	915.9276290755067	-541.6765091950072
30135.0	2831033.484255894	-7434859.712824301	-5152833.189252661	1786.690526571388	1030.2702615336616	-465.09266707459335
30435.0	3360223.552407971	-7109175.137204421	-5280586.2733535115	1739.894105859663	1140.1789689898442	-386.24498360460296
30735.0	3874169.526713265	-6751245.9730066545	-5384387.457047741	1685.0946318419387	1245.1517931540718	-305.4704433573749
31035.0	4370500.483997546	-6362626.307842273	-5463710.618819606	1622.4978371001905	1344.7027551889223	-223.1170285575454
31335.0	4846912.417287689	-5945013.361515011	-5518135.547533224	1552.3440731640758	1438.3639762095643	-139.5426394605301
31635.0	5301178.593902114	-5500241.732938691	-5547350.745579345	1474.908105804108	1525.6878373352838	-55.11393175147278
31935.0	5731159.83276678	-5030276.993952066	-5551155.870287399	1390.498778931654	1606.2491723207513	29.79493301814127
32235.0	6134814.659444558	-4537208.621566905	-5529463.787018887	1299.4585331037263	1679.6474836718764	114.80362710356586
32535.0	6510209.293142044	-4023242.263243773	-5482302.206562042	1202.1627645217177	1745.5091709399244	199.52708847888724
32835.0	6855527.415744264	-3490691.333520759	-5409814.878984624	1099.0190105957556	1803.4897576222268	283.57704591541903
33135.0	7169079.668816613	-2941967.9447340355	-5312262.316026572	990.4659486515526	1853.2761008185114	366.5636367702714
33435.0	7449312.820605756	-2379573.179662819	-5190022.014480475	876.9721952131255	1894.588565545435	448.09711547155797
33735.0	7694818.541476392	-1806086.719687465	-5043588.153865829	759.034894526473	1927.1831434515527	527.7896489682241
34035.0	7904341.723054008	-1224155.8484334731	-4873570.74309847	637.1780866140748	1950.853493659379	605.2571935518931
34335.0	8076788.27372473	-636483.8578333491	-4680694.192828428	511.9508471776907	1965.4328816536163	680.121445480904
34635.0	8211232.321193275	-45817.89100025073	-4465795.292697952	383.9251940976583	1970.7959906011884	752.011855774875
34935.0	8306922.751638267	545063.7358201541	-4229820.575976568	253.69375809997447	1966.8605782965035	820.5676974401752
35235.0	8363289.0147457095	1133364.6817824985	-3973823.0578689044	121.86721835505571	1953.5889521406114	885.4401712771718
35535.0	8379946.124651629	1716284.1416849855	-3698958.3382567707	-10.928492701591281	1930.9892342481999	946.294534358937
35835.0	8356698.788677322	2291030.7507950948	-3406480.0647071805	-144.0552072255756	1899.1163889886207	1002.8122333124928
36135.0	8293544.598771219	2854836.758924801	-3097734.757213171	-276.8657503623462	1858.0729860547651	1054.6930227350917
36435.0	8190676.224836129	3404972.390544918	-2774156.002277674	-408.7073628741389	1808.009673554226	1101.657047498567
36735.0	8048482.554650414	3938760.30036608	-2437258.030527669	-538.9252974415381	1749.1253376550064	1143.4468663935554
37035.0	7867548.731890203	4453590.0271599665	-2088628.6989642207	-666.8665638854086	1681.6669280015808	1179.8293935995862
37335.0	7648655.051799227	4946932.3428414585	-1729921.9061051554	-791.8837944996467	1605.9289314370546	1210.5977338897699
37635.0	7392774.683273306	5416353.389167596	-1362849.4755371881	-913.3391968878946	1522.2524804944928	1235.572887336909
37935.0	7101070.196432883	5859528.491007704	-989172.5506267794	-1030.6085582733433	1431.024087605342	1254.605299619308
38235.0	6774888.88602036	6274255.533157978	-610692.5501974904	-1143.085262314	1332.6740009439454	1267.5762348562957
38535.0	6415756.893016696	6658467.787245779	-229241.74171367742	-1250.1842771144688	1227.6741831923082	1274.398949249097
38835.0	6025372.139529998	7010246.076495755	153326.50523838354	-1351.3460714769628	1116.5359201570109	1275.019645660717
39135.0	5605596.105047342	7327830.169077663	535147.716761827	-1446.0404155611125	999.8070719725954	1269.418191621153
39435.0	5158444.48531702	7609629.295450058	914356.4904997337	-1533.770022086694	878.068985442301	1257.6085860569756
39735.0	4686076.7881841315	7854231.691536845	1289096.7723351533	-1614.073985054786	751.9330917494854	1239.639163266195
40035.0	4190784.933372387	8060413.077662357	1657532.1538342517	-1686.530974694235	622.0372191707683	1215.592526224159
40335.0	3674980.9352232283	8227143.992817385	2017856.1085206969	-1750.7621499472912	489.0416553876933	1185.585205134543
40635.0	3141183.758513364	8353595.914882805	2368302.084440724	-1806.4337532487111	353.6249983892051	1149.7670411411866
40935.0	2592005.4474327746	8439146.109709129	2707153.371064008	-1853.2593565574505	216.47983865857827	1108.3202991937728
41235.0	2030136.6364016472	8483381.165214833	3032752.660372949	-1891.0017324752514	78.30831824071696	1061.4585181111408
41535.0	1458331.5584522467	8486099.180671148	3343511.2249988555	-1919.4743297160646	-60.182385692775924	1009.4251098078156
41835.0	879392.6722537163	8447310.59581294	3637917.640414102	-1938.542338040226	-198.28460407800756	952.4917233426025
42135.0	296155.0324101449	8367237.65906858	3914545.983401911	-1948.123333890251	-335.29469716746144	890.9563928200735
42435.0	-288529.4706439633	8246312.548747512	4172063.445190881	-1948.1875042054978	-470.5175057250839	825.1414911439188
42735.0	-871807.875002805	8085174.175178293	4409237.304627925	-1938.757452092985	-603.2706859845824	755.3915141160378
43035.0	-1450841.7917657178	7884663.705282993	4624941.214420327	-1919.907594037211	-732.8888847788375	682.0707213431903
43335.0	-2022822.8092586782	7645818.863657914	4818160.761641267	-1891.763163998164	-858.7277146598188	605.5606618177455
43635.0	-2584987.542026115	7369867.075687494	4987998.272191268	-1854.498844943725	-980.1674929126697	526.257612862553
43935.0	-3134632.2164903646	7058217.528364303	5133676.837565794	-1808.337052979216	-1096.6167130004949	444.56996137252
44235.0	-3669126.693334654	6712452.233178731	5254543.550924615	-1753.5459031840062	-1207.5152220223454	360.9155559649664
44535.0	-4185927.835899426	6334316.182574601	5350071.947927447	-1690.436889478268	-1312.3370830847084	275.7190578008799
44835.0	-4682592.143964285	5925706.696981091	5419863.655940498	-1619.3623132825899	-1410.593106934933	189.40931650731284
45135.0	-5156787.582984094	5488662.063308841	5463649.262894245	-1540.712497384523	-1501.833042646504	102.41679587591794
45435.0	-5606304.549921955	5025349.568060197	5481288.424166386	-1454.9128222979896	-1585.6474224529964	15.171071901029102
45735.0	-6029065.928044143	4538053.02890838	5472769.232279952	-1362.420622524062	-1661.6690608845695	-71.90157667478069
46035.0	-6423136.194194745	4029159.927838286	5438206.879870424	-1263.721979543847	-1729.5742130680323	-158.3804677439529
46335.0	-6786729.552949902	3501148.246830368	5377841.651236657	-1159.3284471605562	-1789.083401326289	-243.852690320154
46635.0	-7118217.082483703	2956573.1037485455	5292036.281818958	-1049.7737430350157	-1839.9619229912812	-327.91514210040714
46935.0	-7416132.886804747	2398053.2817193475	5181272.728136043	-935.6104380120041	-1882.0200555812191	-410.17642086778085
47235.0	-7679179.258115497	1828257.740029625	5046148.393072344	-817.4066722042556	-1915.1129781612779	-490.2585632219622
47535.0	-7906230.8613043595	1249892.1885963636	4887371.852967379	-695.742923878613	-1939.1404297978333	-567.7986267245282
47835.0	-8096337.9599292055	665685.8015469951	4705758.133763469	-571.2088540652992	-1954.046127536478	-642.4501139762555
48135.0	-8248728.709443414	78378.13856062977	4502223.583573725	-444.40024657315735	-1959.8169673042032	-713.8842393686069
48435.0	-8362810.54882945	-509293.6644798161	4277780.388504698	-315.9160598213517	-1956.482031588619	-781.7910412428436
48735.0	-8438170.72624124	-1094607.3811382889	4033530.7774807704	-186.35560366398636	-1944.111427723639	-845.8803439290571
49035.0	-8474575.997736404	-1674867.8090839945	3770660.960247706	-56.315851251867635	-1922.8149801602738	-905.8825756130822
49335.0	-8471971.540741801	-2247418.4733609767	3490434.8407603074	73.61110700090805	-1892.7407992762621	-961.5494491884422
49635.0	-8430479.125594009	-2809652.8844742025	3194187.545863615	202.84046305481817	-1854.0737481348856	-1012.6545141965529
49935.0	-8350394.589396012	-3359025.3237155876	2883318.8066361384	330.79694273967186	-1807.0338271976773	-1058.99358865023
50235.0	-8232184.656606245	-3893061.13391742	2559286.2270516045	456.91690964325414	-1751.8744953830242	-1100.3850799865415
50535.0	-8076483.150306462	-4409366.499076391	2223598.471802473	580.6503239405274	-1688.8809440955827	-1136.670204622158
50835.0	-7884086.637064995	-4905637.70100014	1877808.402278281	701.4625604364143	-1618.368338979298	-1167.7131156070163
51135.0	-7655949.54680661	-5379669.845265231	1523506.186862922	818.8360915364301	-1540.6800422146782	-1193.4009477113368
51435.0	-7393178.807205013	-5829365.052328892	1162312.408959046	932.2720420195802	-1456.1858262291964	-1213.6437889586673
51735.0	-7097028.029911919	-6252740.112606361	795871.1935100621	1041.2916233754636	-1365.2800877537024	-1228.374587155498
52035.0	-6768891.283507571	-6647933.606720558	425843.37030943885	1145.4374560945691	-1268.3800692680295	-1237.5489993874942
52335.0	-6410296.485477843	-7013212.493969021	53899.690095548474	1244.2747886819168	-1165.9240930612739	-1241.1451917739307
52635.0	-6022898.442863709	-7346978.173359496	-318285.8926453315	1337.3926223158185	-1058.3698114078943	-1239.1635960146648
52935.0	-5608471.568556325	-7647772.022370864	-689042.8580841068	1424.4047500128056	-946.1924747471287	-1231.6266284456476
53235.0	-5168902.297586384	-7914280.418935775	-1056710.6701645548	1504.950718904231	-829.8832182642237	-1218.5783764558184
53535.0	-4706181.2252354715	-8145339.252054354	-1419645.2272545623	1578.6967237970578	-709.947365918646	-1200.0842562249477
53835.0	-4222394.9864305705	-8339937.925976874	-1776225.2062094908	1645.3364395977555	-586.902749755509	-1176.230644832002
54135.0	-3719717.8937165407	-8497222.86208165	-2124858.2925019106	1704.5917994403069	-461.2780412787627	-1147.124488869011
54435.0	-3200403.349176026	-8616500.501468858	-2463987.289575922	1756.2137244925595	-333.61109076377284	-1112.8928907873521
54735.0	-2666775.044018436	-8697239.809939213	-2792096.100818134	1799.9828104344172	-204.44726964725783	-1073.6826733120913
55035.0	-2121217.9582213536	-8739074.285477534	-3107715.5775075452	1835.709974520881	-74.3378105579412	-1029.6599213951058
55335.0	-1566169.1716067838	-8741803.466664951	-3409429.2258223863	1863.237065976576	56.16186085492606	-981.0095003483783
55635.0	-1004108.4970948548	-8705393.938651236	-3695878.765455445	1882.4374412297375	186.49380837280836	-927.9345480138948
55935.0	-437548.946618472	-8629979.831481865	-3965769.5316350977	1893.216504196196	316.0992880770573	-870.6559380947241
56235.0	130972.95968028919	-8515862.80374608	-4217875.711384503	1895.5122104814743	444.4204776577622	-809.4117111018495
56535.0	698907.0298063164	-8363511.502745429	-4451045.403695992	1889.295532995769	570.9022378881095	-744.4564687719859
56835.0	1263699.3696946003	-8173560.490731814	-4664205.491974228	1874.5708850872197	694.9939115122683	-676.060727292121
57135.0	1822802.4729178478	-7946808.6252840655	-4856366.315635548	1851.3764959092246	816.1511641329754	-604.510224236353
57435.0	2373685.41502419	-7684216.880638928	-5026626.126170334	1819.784731364772	933.837870837484	-530.1051737898272
57735.0	2913844.135011792	-7386905.595821025	-5174175.311311716	1779.90235263359	1047.5280512663917	-453.15946461375324
58035.0	3440811.783855085	-7056151.1347835045	-5298300.369241942	1731.8707030071591	1156.707854609356	-373.9997946058018
58335.0	3952169.1170324213	-6693381.943532076	-5398387.613045569	1675.865812555465	1260.877594606755	-292.96473684325605
58635.0	4445554.904694727	-6300173.989414684	-5473926.583927728	1612.0984090535696	1359.5538330513111	-210.40373117410047
58935.0	4918676.329495159	-5878245.56847038	-5524513.150101358	1540.81382263415	1452.271508526179	-126.67599625560828
59235.0	5369319.338215554	-5429451.467993848	-5549852.266758214	1462.2917708353161	1538.5861051976965	-42.14935734231383
59535.0	5795358.909231106	-4955776.473332613	-5549760.371226499	1376.8460101147937	1618.075854418709	42.801014194368975
59835.0	6194769.193615094	-4459328.210432036	-5524167.386337884	1284.8238395372034	1690.3439597148065	127.79395276602865
60135.0	6565633.483376144	-3942329.3188109184	-5473118.304235253	1186.6054422467448	1755.0208334502809	212.44374397970012
60435.0	6906153.9560277825	-3407108.9535102905	-5396774.322407435	1082.6030505487834	1811.76633113965	296.3616644048376
60735.0	7214661.140510809	-2856093.619119907	-5295413.50369605	973.2599209743672	1860.271967027972	379.15761509587793
61035.0	7489623.045529673	-2291797.344247173	-5169430.93243824	859.0491066217971	1900.2630922598933	460.4418466494196
61335.0	7729653.887739267	-1716811.2107313874	-5019338.33983965	740.4720153838704	1931.5010147510168	539.8267717867674
61635.0	7933522.354049758	-1133792.2584838546	-4845763.173161467	618.0567443960231	1953.7850378290746	616.9288595196371
61935.0	8100159.329729124	-545451.7939934972	-4649447.085392824	492.35618318793536	1966.9543928941355	691.3706029077387
62235.0	8228665.02210247	45456.86180085629	-4431243.82479526	363.9458805873305	1970.89003982718	762.7825502873286
62535.0	8318315.408597542	636151.1425064246	-4192116.5070668985	233.42167339550815	1965.5163077258567	830.8053876820015
62835.0	8368567.937784964	1223832.4700306687	-3933134.256885237	101.3970782019963	1950.8023478345692	895.0920579497284
63135.0	8379066.413016653	1805699.8924993735	-3655468.210237376	-31.49954861135259	1926.7633703284268	955.3099001276585
63435.0	8349644.990368967	2378964.0572805624	-3360386.8742072815	-164.62807366533332	1893.4616369648872	1011.1427904671464
63735.0	8280331.2259216495	2940861.441789172	-3049250.8467149925	-297.33985899814775	1851.0071825807322	1062.2932648673846
64035.0	8171348.111998865	3488668.756865443	-2723506.90502756	-428.98122663180675	1799.5582400193753	1108.484600879431
64335.0	8023115.04788659	4019717.4302191245	-2384681.4786026585	-558.8970935100484	1739.3213453420024	1149.462836224594
64635.0	7836247.697712307	4531408.070910579	-2034373.5288816513	-686.4347508002604	1670.5511031042374	1184.9986999095627
64935.0	7611556.696585895	5021224.810293734	-1674246.8659018523	-810.9477575234665	1593.5495950456263	1214.889431576351
65235.0	7350045.1756776245	5486749.410459744	-1306021.938915958	-931.7999147638052	1508.665419698243	1238.9604647401288
65535.0	7052905.087538201	5925675.028162931	-931467.1454475063	-1048.3692834271615	1416.2923551076358	1257.0669500729414
65835.0	6721512.3245009575	6335819.520628131	-552389.7102247474	-1160.0522057764626	1316.8676419884598	1269.0950959036927
66135.0	6357420.635270815	6715138.179648288	-170626.1920684607	-1266.2672888667855	1210.8698901049681	1274.9633046275699
66435.0	5962354.35759402	7061735.782067618	211967.31708969144	-1366.4593066206876	1098.8166163548024	1274.6230857393166
66735.0	5538199.997990104	7373877.848155427	593525.2314585741	-1460.1029766894985	981.2614288138544	1268.0597286973755
67035.0	5086996.702669173	7650001.004515951	972182.6746994155	-1546.706568486115	858.7908767337093	1255.2927217484803
67335.0	4610925.676698594	7888722.355015687	1346085.7694136547	-1625.8152998741384	732.0209920313207	1236.3759061398289
67635.0	4112298.6209650477	8088847.77166485	1713401.9322845738	-1697.0144819588772	601.5935530336202	1211.3973587514724
67935.0	3593545.2682446763	8249379.027345994	2072330.0928309306	-1759.9323742262093	468.17210600263496	1180.4790000172516
68235.0	3057200.1105001797	8369519.703583035	2421110.7533857566	-1814.2427158699213	332.43778414274476	1143.7759279820227
68535.0	2505888.419140682	8448679.818994563	2758035.8087722445	-1859.6669034674858	195.08496726676475	1101.4754833727884
68835.0	1942311.6682039325	8486479.1374508	3081458.04621177	-1895.9757901159426	56.816827974245555	1053.7960545443611
69135.0	1369232.477077697	8482749.129002495	3389800.2492378126	-1922.9910866103012	-81.65918800276359	1000.9856349978483
69435.0	789459.1943316582	8437533.571101587	3681563.833745625	-1940.5863511051673	-219.63589875592152	943.3201497663488
69735.0	205830.24738801154	8351087.792205067	3955336.9496948156	-1948.687559800747	-356.41089200333704	881.1015702266083
70035.0	-378801.6159314426	8223876.574260619	4209801.988288705	-1947.273257382975	-491.290952303184	814.6558397474842
70335.0	-961585.0684845031	8056570.744535841	4443742.441546119	-1936.3742920675945	-623.596364171165	744.3306349586798
70635.0	-1539685.8043640184	7850042.500509334	4656049.068906393	-1916.073145996947	-752.6650483676516	670.4929892650979
70935.0	-2110301.8798452117	7605359.523850519	4845725.333702049	-1886.5028772735147	-877.8564921472536	593.5268065101758
71235.0	-2670678.681296171	7323777.950666488	5011892.080824067	-1847.8456949594106	-998.5554384329446	513.8302933915289
71535.0	-3218123.41370495	7006734.275013942	5153791.435518759	-1800.331192819882	-1114.1753035615027	431.8133393586787
71835.0	-3750019.0117934435	6655836.2710286	5270789.911823873	-1744.2342713590053	-1224.1612983097973	347.8948722976638
72135.0	-4263837.385026674	6272853.025820741	5362380.727514386	-1679.8727807296232	-1327.993232211525	262.500217368499
72435.0	-4757151.917960002	5859704.180473662	5428185.330438781	-1607.6049193652257	-1425.1879865723442	176.05848495905312
72735.0	-5227649.158063808	5418448.480052395	5467954.148654087	-1527.8264246709573	-1515.3016469554177	89.00001191329208
73035.0	-5673139.6341942325	4951271.735511979	5481566.583701613	-1440.9675928387664	-1597.9312911171648	1.7538780501499254
73335.0	-6091567.760015743	4460474.300851277	5469030.272614936	-1347.4901648520056	-1672.7164333157862	-85.25448241704952
73635.0	-6481020.787715582	3948458.1678839517	5430479.649748872	-1247.8841150684773	-1739.3401304996569	-171.60555754879297
73935.0	-6839736.788088025	3417713.778711923	5366173.844216131	-1142.6643774826698	-1797.529760032397	-256.88790814096785
74235.0	-7166111.643335263	2870806.6525282497	5276493.952591949	-1032.3675429430602	-1847.057482267205	-340.7001804531699
74535.0	-7458705.048583006	2310363.918900828	5161939.729590937	-917.5485583217818	-1887.7404044032787	-422.65297242944627
74835.0	-7716245.527019339	1739060.8443602074	5023125.741648462	-798.7774559891683	-1919.4404646174455	-502.37054731517475
75135.0	-7937634.4716387475	1159607.4331038855	4860777.0297813	-676.6361390239183	-1942.064057456572	-579.4923911251511
75435.0	-8121949.233739432	574735.1761051398	4675724.328803906	-551.7152444790029	-1955.5614229081111	-653.6746127985523
75735.0	-8268445.284537482	-12815.983957646124	4468898.889994322	-424.6111038085361	-1959.925822458162	-724.5911880505905
76035.0	-8376557.481506638	-600310.4115979311	4241326.953703542	-295.9228163203873	-1955.192525830992	-791.9350498715585
76335.0	-8445900.475330658	-1185029.2079980825	3994123.917257101	-166.24944832442304	-1941.437632022883	-855.4190303134272
76635.0	-8476268.296689762	-1764282.2648393179	3728488.2418847852	-36.187367559139936	-1918.7767477449997	-914.7766596322471
76935.0	-8467633.164533876	-2335419.9030707874	3445695.140412652	93.6722804475089	-1887.3635455279682	-969.7628300188667
77235.0	-8420143.559077933	-2895844.0637113284	3147090.085139766	222.74595015167327	-1847.3882225704303	-1020.1543320550137
77535.0	-8334121.60355433	-3443019.0238942634	2834082.1727766553	350.4599264593637	-1799.0758799907326	-1065.7502726860757
77835.0	-8210059.798849	-3974481.6170244236	2508137.3806167184	476.25240867303125	-1742.6848405194885	-1106.3723839198444
78135.0	-8048617.154610369	-4487850.941065766	2170771.745313973	599.5754506651399	-1678.50492090257	-1141.8652316591215
78435.0	-7850614.759338038	-4980837.543580641	1823544.492813651	719.8967617017654	-1606.8556734171543	-1172.0963340747235
78735.0	-7617030.830414835	-5451252.07617515	1468051.1451830326	836.7013737343418	-1528.084608981408	-1196.9561987447387
79035.0	-7348995.283125999	-5897013.414458404	1105916.6273693203	949.4931820951791	-1442.5654124003204	-1216.3582874471394
79335.0	-7047783.855494668	-6316156.2424975	738788.3943133659	1057.7963673806437	-1350.6961583705424	-1230.2389170172767
79635.0	-6714811.823332879	-6706838.103054589	368329.5964107294	1161.1567068965842	-1252.897534995577	-1238.557104090247
79935.0	-6351627.337336868	-7067345.916645979	-3787.7009335114417	1259.1427843878046	-1149.611079764747	-1241.2943608605617
80235.0	-5959904.411415551	-7396101.973691244	-375889.22993648535	1351.3471068928777	-1041.2974312463168	-1238.45444822692
80535.0	-5541435.588797303	-7691669.404753752	-746305.1533241004	1437.3871374742134	-928.4345981545127	-1230.0630918658737
80835.0	-5098124.309873301	-7952757.134149107	-1113376.6070747324	1516.9062522884376	-811.5162459862179	-1216.167665911101
81135.0	-4631977.003261132	-8178224.322054183	-1475462.1438915676	1589.5746300011924	-691.0500000970553	-1196.8368480198553
81435.0	-4145094.919260354	-8367084.299729729	-1830944.0692733624	1655.0900809307	-567.5557629073605	-1172.160248698548
81735.0	-3639665.722767315	-8518508.001618963	-2178234.662778126	1713.1788225424298	-441.56404190291914	-1142.2480168476964
82035.0	-3117954.8608601214	-8631826.896949904	-2515782.277526549	1763.5962070289975	-313.61428422871097	-1107.2304225838566
82335.0	-2582296.7186917104	-8706535.422099106	-2842077.3111761874	1806.1274057102216	-184.25321297037095	-1067.257417512939
82635.0	-2035085.5760705797	-8742292.91341809	-3155658.041520761	1840.5880538926228	-54.03315968109922	-1022.4981717749724
82935.0	-1478766.3761918116	-8738925.038531695	-3455116.3195414064	1866.824858649525	76.48961265561303	-973.1405863639857
83235.0	-915825.3174281403	-8696424.722341083	-3739103.112171113	1884.7161707359824	206.75660223204642	-919.3907784569444
83535.0	-348780.27892067574	-8614952.562155422	-4006333.886245086	1894.17252055056	336.2087826154798	-861.4725367713069
83835.0	219828.90906402675	-8494836.724588158	-4255593.824116407	1895.1371167123814	464.288344406688	-799.6267433206216
84135.0	787450.3384093061	-8336572.315140256	-4485742.860238744	1887.5863044513962	590.4404698848936	-734.1107573608253
84435.0	1351530.0274070748	-8140820.209808381	-4695720.526679379	1871.5299796279123	714.1151456442144	-665.1977568261316
84735.0	1909522.0418887557	-7908405.336655872	-4884550.594052916	1847.0119528209912	834.7690175194442	-593.1760321526662
85035.0	2458898.7172455573	-7640314.394124384	-5051345.492788205	1814.1102565727247	951.8672912056228	-518.348227090844
